N,iters,frac,mode,metric,time_ms,bandwidth_GBps
2048,1,0.6,gh_hbm_shared,CPU compute,4.803,
2048,1,0.6,gh_hbm_shared,GPU Kernel total,0.01,
2048,1,0.6,gh_hbm_shared,CPU compute total,4.803,
2048,1,0.6,gh_hbm_shared,Compute E2E (avg per-iter),4.852,
2048,1,0.6,gh_hbm_shared,Compute E2E (whole loop),18.787,
2048,1,0.6,gh_hbm_shared,Full    E2E,19.091,
2048,1,0.6,gh_hbm_shared,CPU read time,3.243,
2048,1,0.6,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.637,
2048,1,0.6,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),4.984,
2048,1,0.6,gh_hbm_shared_no_prefetch,WARMUP total time,9.705,
2048,1,0.6,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.6,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.01,
2048,1,0.6,gh_hbm_shared_no_prefetch,CPU compute,4.467,
2048,1,0.6,gh_hbm_shared_no_prefetch,GPU Kernel total,0.01,
2048,1,0.6,gh_hbm_shared_no_prefetch,CPU compute total,4.467,
2048,1,0.6,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),4.508,
2048,1,0.6,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),17.357,
2048,1,0.6,gh_hbm_shared_no_prefetch,Full    E2E,17.357,
2048,1,0.6,gh_hbm_shared_no_prefetch,CPU read time,3.139,
2048,1,0.6,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.231,
2048,1,0.6,gh_cpu_shared,WARMUP CPU compute (first iter),3.209,
2048,1,0.6,gh_cpu_shared,WARMUP total time,6.578,
2048,1,0.6,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.6,gh_cpu_shared,GPU Kernel avg,0.09,
2048,1,0.6,gh_cpu_shared,CPU compute,3.129,
2048,1,0.6,gh_cpu_shared,GPU Kernel total,0.09,
2048,1,0.6,gh_cpu_shared,CPU compute total,3.129,
2048,1,0.6,gh_cpu_shared,Compute E2E (avg per-iter),3.18,
2048,1,0.6,gh_cpu_shared,Compute E2E (whole loop),12.339,
2048,1,0.6,gh_cpu_shared,Full    E2E,12.339,
2048,1,0.6,gh_cpu_shared,CPU read time,2.576,
2048,1,0.6,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.199,
2048,1,0.6,gh_hmm_pageable,WARMUP CPU compute (first iter),3.739,
2048,1,0.6,gh_hmm_pageable,WARMUP total time,133.744,
2048,1,0.6,gh_hmm_pageable,Pre Kernel Costs,0.0,
2048,1,0.6,gh_hmm_pageable,GPU Kernel avg,0.026,
2048,1,0.6,gh_hmm_pageable,CPU compute,6.829,
2048,1,0.6,gh_hmm_pageable,GPU Kernel total,0.026,
2048,1,0.6,gh_hmm_pageable,CPU compute total,6.829,
2048,1,0.6,gh_hmm_pageable,Compute E2E (avg per-iter),6.876,
2048,1,0.6,gh_hmm_pageable,Compute E2E (whole loop),143.444,
2048,1,0.6,gh_hmm_pageable,Full    E2E,143.444,
2048,1,0.6,gh_hmm_pageable,CPU read time,2.817,
2048,1,0.6,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.029,
2048,1,0.6,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),9.515,
2048,1,0.6,gh_hmm_pageable_cuda_init,WARMUP total time,14.393,
2048,1,0.6,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.6,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.01,
2048,1,0.6,gh_hmm_pageable_cuda_init,CPU compute,4.125,
2048,1,0.6,gh_hmm_pageable_cuda_init,GPU Kernel total,0.01,
2048,1,0.6,gh_hmm_pageable_cuda_init,CPU compute total,4.125,
2048,1,0.6,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),4.179,
2048,1,0.6,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),21.576,
2048,1,0.6,gh_hmm_pageable_cuda_init,Full    E2E,21.576,
2048,1,0.6,gh_hmm_pageable_cuda_init,CPU read time,2.998,
2048,1,0.8,explicit,WARMUP GPU Kernel (first iter),0.08,
2048,1,0.8,explicit,WARMUP CPU compute (first iter),5.34,
2048,1,0.8,explicit,WARMUP total time,9.929,
2048,1,0.8,explicit,Pre Kernel Costs,0.223,
2048,1,0.8,explicit,H2D once,0.223,
2048,1,0.8,explicit,D2H avg per-iter,0.031,
2048,1,0.8,explicit,GPU Kernel avg,0.008,
2048,1,0.8,explicit,CPU compute,4.366,
2048,1,0.8,explicit,GPU Kernel total,0.008,
2048,1,0.8,explicit,CPU compute total,4.366,
2048,1,0.8,explicit,Compute E2E (avg per-iter),4.434,
2048,1,0.8,explicit,Compute E2E (whole loop),16.948,
2048,1,0.8,explicit,Full    E2E,17.171,
2048,1,0.8,explicit,CPU read time,2.58,
2048,1,0.8,um_migrate,WARMUP GPU Kernel (first iter),0.159,
2048,1,0.8,um_migrate,WARMUP CPU compute (first iter),9.155,
2048,1,0.8,um_migrate,WARMUP total time,21.567,
2048,1,0.8,um_migrate,Pre Kernel Costs,5.406,
2048,1,0.8,um_migrate,UM prefetch-to-GPU,5.406,
2048,1,0.8,um_migrate,UM prefetch-to-CPU (post),0.11,
2048,1,0.8,um_migrate,GPU Kernel avg,7.369,
2048,1,0.8,um_migrate,CPU compute,13.948,
2048,1,0.8,um_migrate,GPU Kernel total,7.369,
2048,1,0.8,um_migrate,CPU compute total,13.948,
2048,1,0.8,um_migrate,Compute E2E (avg per-iter),14.0,
2048,1,0.8,um_migrate,Compute E2E (whole loop),38.259,
2048,1,0.8,um_migrate,Full    E2E,43.665,
2048,1,0.8,um_migrate,CPU read time,2.576,
2048,1,0.8,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),15.114,
2048,1,0.8,um_migrate_no_prefetch,WARMUP CPU compute (first iter),19.988,
2048,1,0.8,um_migrate_no_prefetch,WARMUP total time,31.297,
2048,1,0.8,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.8,um_migrate_no_prefetch,GPU Kernel avg,3.204,
2048,1,0.8,um_migrate_no_prefetch,CPU compute,11.16,
2048,1,0.8,um_migrate_no_prefetch,GPU Kernel total,3.204,
2048,1,0.8,um_migrate_no_prefetch,CPU compute total,11.16,
2048,1,0.8,um_migrate_no_prefetch,Compute E2E (avg per-iter),11.199,
2048,1,0.8,um_migrate_no_prefetch,Compute E2E (whole loop),45.462,
2048,1,0.8,um_migrate_no_prefetch,Full    E2E,45.462,
2048,1,0.8,um_migrate_no_prefetch,CPU read time,2.961,
2048,1,0.8,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.101,
2048,1,0.8,gh_hbm_shared,WARMUP CPU compute (first iter),7.003,
2048,1,0.8,gh_hbm_shared,WARMUP total time,12.911,
2048,1,0.8,gh_hbm_shared,Pre Kernel Costs,0.302,
2048,1,0.8,gh_hbm_shared,GPU Kernel avg,0.008,
2048,1,0.8,gh_hbm_shared,CPU compute,5.605,
2048,1,0.8,gh_hbm_shared,GPU Kernel total,0.008,
2048,1,0.8,gh_hbm_shared,CPU compute total,5.605,
2048,1,0.8,gh_hbm_shared,Compute E2E (avg per-iter),5.645,
2048,1,0.8,gh_hbm_shared,Compute E2E (whole loop),21.451,
2048,1,0.8,gh_hbm_shared,Full    E2E,21.753,
2048,1,0.8,gh_hbm_shared,CPU read time,2.89,
2048,1,0.8,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),0.461,
2048,1,0.8,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),5.764,
2048,1,0.8,gh_hbm_shared_no_prefetch,WARMUP total time,11.235,
2048,1,0.8,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
2048,1,0.8,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.008,
2048,1,0.8,gh_hbm_shared_no_prefetch,CPU compute,5.586,
2048,1,0.8,gh_hbm_shared_no_prefetch,GPU Kernel total,0.008,
2048,1,0.8,gh_hbm_shared_no_prefetch,CPU compute total,5.586,
2048,1,0.8,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),5.621,
2048,1,0.8,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),19.71,
2048,1,0.8,gh_hbm_shared_no_prefetch,Full    E2E,19.71,
2048,1,0.8,gh_hbm_shared_no_prefetch,CPU read time,2.849,
2048,1,0.8,gh_cpu_shared,WARMUP GPU Kernel (first iter),0.155,
2048,1,0.8,gh_cpu_shared,WARMUP CPU compute (first iter),4.309,
2048,1,0.8,gh_cpu_shared,WARMUP total time,8.8,
2048,1,0.8,gh_cpu_shared,Pre Kernel Costs,0.0,
2048,1,0.8,gh_cpu_shared,GPU Kernel avg,0.047,
2048,1,0.8,gh_cpu_shared,CPU compute,4.266,
2048,1,0.8,gh_cpu_shared,GPU Kernel total,0.047,
2048,1,0.8,gh_cpu_shared,CPU compute total,4.266,
2048,1,0.8,gh_cpu_shared,Compute E2E (avg per-iter),4.307,
2048,1,0.8,gh_cpu_shared,Compute E2E (whole loop),15.695,
2048,1,0.8,gh_cpu_shared,Full    E2E,15.695,
2048,1,0.8,gh_cpu_shared,CPU read time,2.584,
2048,1,0.8,gh_hmm_pageable,WARMUP GPU Kernel (first iter),0.141,
2048,1,0.8,gh_hmm_pageable,WARMUP CPU compute (first iter),4.8,
2048,1,0.8,gh_hmm_pageable,WARMUP total time,129.938,
2048,1,0.8,gh_hmm_pageable,Pre Kernel Costs,0.0,
2048,1,0.8,gh_hmm_pageable,GPU Kernel avg,0.033,
2048,1,0.8,gh_hmm_pageable,CPU compute,4.548,
2048,1,0.8,gh_hmm_pageable,GPU Kernel total,0.033,
2048,1,0.8,gh_hmm_pageable,CPU compute total,4.548,
2048,1,0.8,gh_hmm_pageable,Compute E2E (avg per-iter),4.603,
2048,1,0.8,gh_hmm_pageable,Compute E2E (whole loop),137.249,
2048,1,0.8,gh_hmm_pageable,Full    E2E,137.249,
2048,1,0.8,gh_hmm_pageable,CPU read time,2.702,
2048,1,0.8,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.031,
2048,1,0.8,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),11.021,
2048,1,0.8,gh_hmm_pageable_cuda_init,WARMUP total time,16.964,
2048,1,0.8,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
2048,1,0.8,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.008,
2048,1,0.8,gh_hmm_pageable_cuda_init,CPU compute,5.355,
2048,1,0.8,gh_hmm_pageable_cuda_init,GPU Kernel total,0.008,
2048,1,0.8,gh_hmm_pageable_cuda_init,CPU compute total,5.355,
2048,1,0.8,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),5.39,
2048,1,0.8,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),25.199,
2048,1,0.8,gh_hmm_pageable_cuda_init,Full    E2E,25.199,
2048,1,0.8,gh_hmm_pageable_cuda_init,CPU read time,2.839,
4096,1,0.0,explicit,WARMUP GPU Kernel (first iter),0.171,
4096,1,0.0,explicit,WARMUP total time,1.359,
4096,1,0.0,explicit,Pre Kernel Costs,0.514,
4096,1,0.0,explicit,H2D once,0.514,
4096,1,0.0,explicit,D2H avg per-iter,0.459,
4096,1,0.0,explicit,GPU Kernel avg,0.082,
4096,1,0.0,explicit,GPU Kernel total,0.082,
4096,1,0.0,explicit,Compute E2E (avg per-iter),0.567,
4096,1,0.0,explicit,Compute E2E (whole loop),12.199,
4096,1,0.0,explicit,Full    E2E,12.713,
4096,1,0.0,explicit,CPU read time,10.268,
4096,1,0.0,um_migrate,WARMUP GPU Kernel (first iter),0.182,
4096,1,0.0,um_migrate,WARMUP total time,0.367,
4096,1,0.0,um_migrate,Pre Kernel Costs,20.875,
4096,1,0.0,um_migrate,UM prefetch-to-GPU,20.875,
4096,1,0.0,um_migrate,UM prefetch-to-CPU (post),1.204,
4096,1,0.0,um_migrate,GPU Kernel avg,0.081,
4096,1,0.0,um_migrate,GPU Kernel total,0.081,
4096,1,0.0,um_migrate,Compute E2E (avg per-iter),0.104,
4096,1,0.0,um_migrate,Compute E2E (whole loop),11.943,
4096,1,0.0,um_migrate,Full    E2E,32.818,
4096,1,0.0,um_migrate,CPU read time,10.262,
4096,1,0.0,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),31.669,
4096,1,0.0,um_migrate_no_prefetch,WARMUP total time,31.897,
4096,1,0.0,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.0,um_migrate_no_prefetch,GPU Kernel avg,0.081,
4096,1,0.0,um_migrate_no_prefetch,GPU Kernel total,0.081,
4096,1,0.0,um_migrate_no_prefetch,Compute E2E (avg per-iter),0.103,
4096,1,0.0,um_migrate_no_prefetch,Compute E2E (whole loop),49.315,
4096,1,0.0,um_migrate_no_prefetch,Full    E2E,49.315,
4096,1,0.0,um_migrate_no_prefetch,CPU read time,17.307,
4096,1,0.0,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.281,
4096,1,0.0,gh_hbm_shared,WARMUP total time,0.462,
4096,1,0.0,gh_hbm_shared,Pre Kernel Costs,0.694,
4096,1,0.0,gh_hbm_shared,GPU Kernel avg,0.081,
4096,1,0.0,gh_hbm_shared,GPU Kernel total,0.081,
4096,1,0.0,gh_hbm_shared,Compute E2E (avg per-iter),0.103,
4096,1,0.0,gh_hbm_shared,Compute E2E (whole loop),16.112,
4096,1,0.0,gh_hbm_shared,Full    E2E,16.806,
4096,1,0.0,gh_hbm_shared,CPU read time,15.54,
4096,1,0.0,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),2.38,
4096,1,0.0,gh_hbm_shared_no_prefetch,WARMUP total time,2.588,
4096,1,0.0,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.0,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.081,
4096,1,0.0,gh_hbm_shared_no_prefetch,GPU Kernel total,0.081,
4096,1,0.0,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),0.107,
4096,1,0.0,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),18.331,
4096,1,0.0,gh_hbm_shared_no_prefetch,Full    E2E,18.331,
4096,1,0.0,gh_hbm_shared_no_prefetch,CPU read time,15.632,
4096,1,0.0,gh_cpu_shared,WARMUP GPU Kernel (first iter),1.206,
4096,1,0.0,gh_cpu_shared,WARMUP total time,2.091,
4096,1,0.0,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.0,gh_cpu_shared,GPU Kernel avg,0.751,
4096,1,0.0,gh_cpu_shared,GPU Kernel total,0.751,
4096,1,0.0,gh_cpu_shared,Compute E2E (avg per-iter),0.776,
4096,1,0.0,gh_cpu_shared,Compute E2E (whole loop),13.141,
4096,1,0.0,gh_cpu_shared,Full    E2E,13.141,
4096,1,0.0,gh_cpu_shared,CPU read time,10.268,
4096,1,0.0,gh_hmm_pageable,WARMUP GPU Kernel (first iter),1.202,
4096,1,0.0,gh_hmm_pageable,WARMUP total time,149.062,
4096,1,0.0,gh_hmm_pageable,Pre Kernel Costs,0.0,
4096,1,0.0,gh_hmm_pageable,GPU Kernel avg,0.777,
4096,1,0.0,gh_hmm_pageable,GPU Kernel total,0.777,
4096,1,0.0,gh_hmm_pageable,Compute E2E (avg per-iter),0.814,
4096,1,0.0,gh_hmm_pageable,Compute E2E (whole loop),160.17,
4096,1,0.0,gh_hmm_pageable,Full    E2E,160.17,
4096,1,0.0,gh_hmm_pageable,CPU read time,10.287,
4096,1,0.0,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.12,
4096,1,0.0,gh_hmm_pageable_cuda_init,WARMUP total time,0.333,
4096,1,0.0,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.0,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.107,
4096,1,0.0,gh_hmm_pageable_cuda_init,GPU Kernel total,0.107,
4096,1,0.0,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),0.129,
4096,1,0.0,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),16.031,
4096,1,0.0,gh_hmm_pageable_cuda_init,Full    E2E,16.031,
4096,1,0.0,gh_hmm_pageable_cuda_init,CPU read time,15.562,
4096,1,0.1,explicit,WARMUP GPU Kernel (first iter),0.161,
4096,1,0.1,explicit,WARMUP CPU compute (first iter),4.185,
4096,1,0.1,explicit,WARMUP total time,8.337,
4096,1,0.1,explicit,Pre Kernel Costs,0.538,
4096,1,0.1,explicit,H2D once,0.537,
4096,1,0.1,explicit,D2H avg per-iter,0.415,
4096,1,0.1,explicit,GPU Kernel avg,0.075,
4096,1,0.1,explicit,CPU compute,2.996,
4096,1,0.1,explicit,GPU Kernel total,0.075,
4096,1,0.1,explicit,CPU compute total,2.996,
4096,1,0.1,explicit,Compute E2E (avg per-iter),3.447,
4096,1,0.1,explicit,Compute E2E (whole loop),22.066,
4096,1,0.1,explicit,Full    E2E,22.604,
4096,1,0.1,explicit,CPU read time,10.276,
4096,1,0.1,um_migrate,WARMUP GPU Kernel (first iter),0.445,
4096,1,0.1,um_migrate,WARMUP CPU compute (first iter),12.025,
4096,1,0.1,um_migrate,WARMUP total time,32.339,
4096,1,0.1,um_migrate,Pre Kernel Costs,20.929,
4096,1,0.1,um_migrate,UM prefetch-to-GPU,20.929,
4096,1,0.1,um_migrate,UM prefetch-to-CPU (post),1.11,
4096,1,0.1,um_migrate,GPU Kernel avg,9.465,
4096,1,0.1,um_migrate,CPU compute,16.014,
4096,1,0.1,um_migrate,GPU Kernel total,9.465,
4096,1,0.1,um_migrate,CPU compute total,16.014,
4096,1,0.1,um_migrate,Compute E2E (avg per-iter),16.052,
4096,1,0.1,um_migrate,Compute E2E (whole loop),59.866,
4096,1,0.1,um_migrate,Full    E2E,80.795,
4096,1,0.1,um_migrate,CPU read time,10.358,
4096,1,0.1,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),37.241,
4096,1,0.1,um_migrate_no_prefetch,WARMUP CPU compute (first iter),7.2,
4096,1,0.1,um_migrate_no_prefetch,WARMUP total time,50.105,
4096,1,0.1,um_migrate_no_prefetch,Pre Kernel Costs,0.001,
4096,1,0.1,um_migrate_no_prefetch,GPU Kernel avg,8.561,
4096,1,0.1,um_migrate_no_prefetch,CPU compute,14.898,
4096,1,0.1,um_migrate_no_prefetch,GPU Kernel total,8.561,
4096,1,0.1,um_migrate_no_prefetch,CPU compute total,14.898,
4096,1,0.1,um_migrate_no_prefetch,Compute E2E (avg per-iter),14.94,
4096,1,0.1,um_migrate_no_prefetch,Compute E2E (whole loop),81.581,
4096,1,0.1,um_migrate_no_prefetch,Full    E2E,81.582,
4096,1,0.1,um_migrate_no_prefetch,CPU read time,16.53,
4096,1,0.1,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.245,
4096,1,0.1,gh_hbm_shared,WARMUP CPU compute (first iter),7.217,
4096,1,0.1,gh_hbm_shared,WARMUP total time,12.419,
4096,1,0.1,gh_hbm_shared,Pre Kernel Costs,0.696,
4096,1,0.1,gh_hbm_shared,GPU Kernel avg,0.077,
4096,1,0.1,gh_hbm_shared,CPU compute,4.943,
4096,1,0.1,gh_hbm_shared,GPU Kernel total,0.077,
4096,1,0.1,gh_hbm_shared,CPU compute total,4.943,
4096,1,0.1,gh_hbm_shared,Compute E2E (avg per-iter),4.978,
4096,1,0.1,gh_hbm_shared,Compute E2E (whole loop),32.723,
4096,1,0.1,gh_hbm_shared,Full    E2E,33.419,
4096,1,0.1,gh_hbm_shared,CPU read time,15.319,
4096,1,0.1,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),2.176,
4096,1,0.1,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),6.613,
4096,1,0.1,gh_hbm_shared_no_prefetch,WARMUP total time,11.649,
4096,1,0.1,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.076,
4096,1,0.1,gh_hbm_shared_no_prefetch,CPU compute,4.709,
4096,1,0.1,gh_hbm_shared_no_prefetch,GPU Kernel total,0.076,
4096,1,0.1,gh_hbm_shared_no_prefetch,CPU compute total,4.709,
4096,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),4.749,
4096,1,0.1,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),31.563,
4096,1,0.1,gh_hbm_shared_no_prefetch,Full    E2E,31.563,
4096,1,0.1,gh_hbm_shared_no_prefetch,CPU read time,15.158,
4096,1,0.1,gh_cpu_shared,WARMUP GPU Kernel (first iter),1.167,
4096,1,0.1,gh_cpu_shared,WARMUP CPU compute (first iter),3.715,
4096,1,0.1,gh_cpu_shared,WARMUP total time,6.971,
4096,1,0.1,gh_cpu_shared,Pre Kernel Costs,0.0,
4096,1,0.1,gh_cpu_shared,GPU Kernel avg,0.751,
4096,1,0.1,gh_cpu_shared,CPU compute,3.167,
4096,1,0.1,gh_cpu_shared,GPU Kernel total,0.751,
4096,1,0.1,gh_cpu_shared,CPU compute total,3.167,
4096,1,0.1,gh_cpu_shared,Compute E2E (avg per-iter),3.208,
4096,1,0.1,gh_cpu_shared,Compute E2E (whole loop),20.464,
4096,1,0.1,gh_cpu_shared,Full    E2E,20.464,
4096,1,0.1,gh_cpu_shared,CPU read time,10.281,
4096,1,0.1,gh_hmm_pageable,WARMUP GPU Kernel (first iter),1.108,
4096,1,0.1,gh_hmm_pageable,WARMUP CPU compute (first iter),3.802,
4096,1,0.1,gh_hmm_pageable,WARMUP total time,149.817,
4096,1,0.1,gh_hmm_pageable,Pre Kernel Costs,0.001,
4096,1,0.1,gh_hmm_pageable,GPU Kernel avg,0.704,
4096,1,0.1,gh_hmm_pageable,CPU compute,5.093,
4096,1,0.1,gh_hmm_pageable,GPU Kernel total,0.704,
4096,1,0.1,gh_hmm_pageable,CPU compute total,5.093,
4096,1,0.1,gh_hmm_pageable,Compute E2E (avg per-iter),5.146,
4096,1,0.1,gh_hmm_pageable,Compute E2E (whole loop),165.302,
4096,1,0.1,gh_hmm_pageable,Full    E2E,165.303,
4096,1,0.1,gh_hmm_pageable,CPU read time,10.332,
4096,1,0.1,gh_hmm_pageable_cuda_init,WARMUP GPU Kernel (first iter),0.116,
4096,1,0.1,gh_hmm_pageable_cuda_init,WARMUP CPU compute (first iter),8.581,
4096,1,0.1,gh_hmm_pageable_cuda_init,WARMUP total time,12.874,
4096,1,0.1,gh_hmm_pageable_cuda_init,Pre Kernel Costs,0.0,
4096,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel avg,0.102,
4096,1,0.1,gh_hmm_pageable_cuda_init,CPU compute,4.236,
4096,1,0.1,gh_hmm_pageable_cuda_init,GPU Kernel total,0.102,
4096,1,0.1,gh_hmm_pageable_cuda_init,CPU compute total,4.236,
4096,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (avg per-iter),4.271,
4096,1,0.1,gh_hmm_pageable_cuda_init,Compute E2E (whole loop),32.17,
4096,1,0.1,gh_hmm_pageable_cuda_init,Full    E2E,32.17,
4096,1,0.1,gh_hmm_pageable_cuda_init,CPU read time,15.019,
4096,1,0.2,explicit,WARMUP GPU Kernel (first iter),0.16,
4096,1,0.2,explicit,WARMUP CPU compute (first iter),7.075,
4096,1,0.2,explicit,WARMUP total time,13.217,
4096,1,0.2,explicit,Pre Kernel Costs,0.699,
4096,1,0.2,explicit,H2D once,0.699,
4096,1,0.2,explicit,D2H avg per-iter,0.369,
4096,1,0.2,explicit,GPU Kernel avg,0.068,
4096,1,0.2,explicit,CPU compute,4.985,
4096,1,0.2,explicit,GPU Kernel total,0.068,
4096,1,0.2,explicit,CPU compute total,4.985,
4096,1,0.2,explicit,Compute E2E (avg per-iter),5.389,
4096,1,0.2,explicit,Compute E2E (whole loop),28.884,
4096,1,0.2,explicit,Full    E2E,29.583,
4096,1,0.2,explicit,CPU read time,10.271,
4096,1,0.2,um_migrate,WARMUP GPU Kernel (first iter),0.276,
4096,1,0.2,um_migrate,WARMUP CPU compute (first iter),15.753,
4096,1,0.2,um_migrate,WARMUP total time,37.184,
4096,1,0.2,um_migrate,Pre Kernel Costs,20.924,
4096,1,0.2,um_migrate,UM prefetch-to-GPU,20.924,
4096,1,0.2,um_migrate,UM prefetch-to-CPU (post),0.981,
4096,1,0.2,um_migrate,GPU Kernel avg,8.992,
4096,1,0.2,um_migrate,CPU compute,18.627,
4096,1,0.2,um_migrate,GPU Kernel total,8.992,
4096,1,0.2,um_migrate,CPU compute total,18.627,
4096,1,0.2,um_migrate,Compute E2E (avg per-iter),18.664,
4096,1,0.2,um_migrate,Compute E2E (whole loop),67.1,
4096,1,0.2,um_migrate,Full    E2E,88.024,
4096,1,0.2,um_migrate,CPU read time,10.264,
4096,1,0.2,um_migrate_no_prefetch,WARMUP GPU Kernel (first iter),36.984,
4096,1,0.2,um_migrate_no_prefetch,WARMUP CPU compute (first iter),12.348,
4096,1,0.2,um_migrate_no_prefetch,WARMUP total time,51.9,
4096,1,0.2,um_migrate_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.2,um_migrate_no_prefetch,GPU Kernel avg,7.577,
4096,1,0.2,um_migrate_no_prefetch,CPU compute,17.27,
4096,1,0.2,um_migrate_no_prefetch,GPU Kernel total,7.577,
4096,1,0.2,um_migrate_no_prefetch,CPU compute total,17.27,
4096,1,0.2,um_migrate_no_prefetch,Compute E2E (avg per-iter),17.313,
4096,1,0.2,um_migrate_no_prefetch,Compute E2E (whole loop),85.114,
4096,1,0.2,um_migrate_no_prefetch,Full    E2E,85.114,
4096,1,0.2,um_migrate_no_prefetch,CPU read time,15.894,
4096,1,0.2,gh_hbm_shared,WARMUP GPU Kernel (first iter),0.236,
4096,1,0.2,gh_hbm_shared,WARMUP CPU compute (first iter),12.223,
4096,1,0.2,gh_hbm_shared,WARMUP total time,21.649,
4096,1,0.2,gh_hbm_shared,Pre Kernel Costs,0.696,
4096,1,0.2,gh_hbm_shared,GPU Kernel avg,0.071,
4096,1,0.2,gh_hbm_shared,CPU compute,9.088,
4096,1,0.2,gh_hbm_shared,GPU Kernel total,0.071,
4096,1,0.2,gh_hbm_shared,CPU compute total,9.088,
4096,1,0.2,gh_hbm_shared,Compute E2E (avg per-iter),9.131,
4096,1,0.2,gh_hbm_shared,Compute E2E (whole loop),46.053,
4096,1,0.2,gh_hbm_shared,Full    E2E,46.749,
4096,1,0.2,gh_hbm_shared,CPU read time,15.266,
4096,1,0.2,gh_hbm_shared_no_prefetch,WARMUP GPU Kernel (first iter),1.922,
4096,1,0.2,gh_hbm_shared_no_prefetch,WARMUP CPU compute (first iter),11.36,
4096,1,0.2,gh_hbm_shared_no_prefetch,WARMUP total time,20.097,
4096,1,0.2,gh_hbm_shared_no_prefetch,Pre Kernel Costs,0.0,
4096,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel avg,0.072,
4096,1,0.2,gh_hbm_shared_no_prefetch,CPU compute,8.285,
4096,1,0.2,gh_hbm_shared_no_prefetch,GPU Kernel total,0.072,
4096,1,0.2,gh_hbm_shared_no_prefetch,CPU compute total,8.285,
4096,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (avg per-iter),8.339,
4096,1,0.2,gh_hbm_shared_no_prefetch,Compute E2E (whole loop),43.411,
4096,1,0.2,gh_hbm_shared_no_prefetch,Full    E2E,43.411,
4096,1,0.2,gh_hbm_shared_no_prefetch,CPU read time,14.969,
4096,1,0.2,gh_cpu_shared,WARMUP GPU Kernel (first iter),1.068,
4096,1,0.2,gh_cpu_shared,WARMUP CPU compute (first iter),5.959,
